Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR447686,2012-03-22 21:57:18,2012-03-22 21:57:18,569412,36442368,569412,64,16,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447686/SRR447686.sra,SRX131039,Solexa-24337,WGS,RANDOM,GENOMIC,PAIRED,320,6.43669,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,8ABD75CB02EFC30696613660467ABA5A,8D71D0D756156224C1CDC31AD01A37DF
SRR447687,2012-03-22 21:57:18,2012-03-22 21:57:18,2875572,184036608,2875572,64,89,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447687/SRR447687.sra,SRX131030,Solexa-25397,WGS,RANDOM,GENOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,CF92F90F770F42AF8F3B758D1F0909F5,0A698E306D77688A7CB0E4F78A012143
SRR447688,2012-03-22 21:57:18,2012-03-22 21:57:18,10993868,2308712280,10993868,210,1348,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447688/SRR447688.sra,SRX131029,Solexa-32865,WGS,RANDOM,GENOMIC,PAIRED,320,0,ILLUMINA,Illumina HiSeq 2000,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,E5E1E8A872ED7D0CDE491AF5FF2DC942,2E1811CDA6A8E970280CCAD6409BF924
SRR447689,2012-03-22 21:57:18,2012-03-22 21:57:18,11725049,2462260290,11725049,210,1439,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447689/SRR447689.sra,SRX131053,Solexa-25394,WGS,RANDOM,GENOMIC,PAIRED,320,0,ILLUMINA,Illumina HiSeq 2000,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,7094C08B6B9736641BC4478DFC1929E1,CAE213FCD49133814C2B9ED648B6CF54
SRR447690,2012-03-22 21:57:19,2012-03-22 21:57:19,1718705,360928050,1718705,210,211,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447690/SRR447690.sra,SRX131048,Solexa-24010,WGS,RANDOM,GENOMIC,PAIRED,320,0,ILLUMINA,Illumina HiSeq 2000,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,99C8B54B818C1424164F47E1C6445DD3,485DDEB79FAF2FB6BD2809DF2A20BB9D
SRR447691,2012-03-22 21:57:19,2012-03-22 21:57:19,412025,86525250,412025,210,51,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447691/SRR447691.sra,SRX131032,Solexa-24331,WGS,RANDOM,GENOMIC,PAIRED,320,6.0454,ILLUMINA,Illumina HiSeq 2000,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,EEBE68DF85E548DC773605B12C06D299,DA49F84D5E4F999F1BD526E156C8FA98
SRR447692,2012-03-22 21:57:19,2012-03-22 21:57:19,881550,56419200,881550,64,25,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447692/SRR447692.sra,SRX131042,Solexa-24323,WGS,RANDOM,GENOMIC,PAIRED,320,20.1259,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,EAA9ABA086B2C1CE3C5745EB11595FC8,D13A12B1790E6D8B4D9370B23DAE09F6
SRR447693,2012-03-22 21:57:19,2012-03-22 21:57:19,423901,89019210,423901,210,52,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447693/SRR447693.sra,SRX131044,Solexa-24332,WGS,RANDOM,GENOMIC,PAIRED,320,6.09671,ILLUMINA,Illumina HiSeq 2000,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,FDD9F1357829A8A947FB6A405499B47E,E521FCECA021FE43C7BB0E39555DE43C
SRR447694,2012-03-22 21:57:19,2012-03-22 21:57:19,433024,90935040,433024,210,52,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447694/SRR447694.sra,SRX131037,Solexa-24323,WGS,RANDOM,GENOMIC,PAIRED,320,20.1259,ILLUMINA,Illumina HiSeq 2000,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,6CE29AC3A8E39D4E950D956B60B77C25,79ECED78B7AFAE2296191A2370A8AD62
SRR447695,2012-03-22 21:57:20,2012-03-22 21:57:20,1382762,290380020,1382762,210,169,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447695/SRR447695.sra,SRX131047,Solexa-24011,WGS,RANDOM,GENOMIC,PAIRED,320,0,ILLUMINA,Illumina HiSeq 2000,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,AC4EE466E7699C30896FCADE91E6660B,24D4798DA411A05A042CF0A5605B42F7
SRR447696,2012-03-22 21:57:20,2012-03-22 21:57:20,850834,54453376,850834,64,24,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447696/SRR447696.sra,SRX131052,Solexa-24010,WGS,RANDOM,GENOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,0E342B98BC7DC95C83C540B89015A7CD,B062CEBE2BD50301B010AF3A9C402A63
SRR447697,2012-03-22 21:57:20,2012-03-22 21:57:20,2559019,163777216,2559019,64,75,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447697/SRR447697.sra,SRX131027,Solexa-24011,WGS,RANDOM,GENOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,5C909F6F0E8EF58D9525A8AB98BFF196,7AF47ADB46998169105E25792A08E682
SRR447698,2012-03-22 21:57:20,2012-03-22 21:57:20,11046824,2319833040,11046824,210,1355,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447698/SRR447698.sra,SRX131029,Solexa-32865,WGS,RANDOM,GENOMIC,PAIRED,320,0,ILLUMINA,Illumina HiSeq 2000,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,0522AC203FC585082F02E21CBFF2EE6C,71907FEB841AD827D3755D3FB2F721D7
SRR447699,2012-03-22 21:57:20,2012-03-22 21:57:20,242403,15513792,242403,64,7,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447699/SRR447699.sra,SRX131054,Solexa-24324,WGS,RANDOM,GENOMIC,PAIRED,320,19.9641,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,DE20940B5BA0296A747B3F324CD2F1F1,111532FFCE4328E9D3EBD0C7523B72C2
SRR447700,2012-03-22 21:57:20,2012-03-22 21:57:20,994581,63653184,994581,64,30,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447700/SRR447700.sra,SRX131051,Solexa-24323,WGS,RANDOM,GENOMIC,PAIRED,320,20.1259,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,F343803172BD9F91BD97B23B3260A591,427D8D168EECC924F525CDEE9696AEEE
SRR447701,2012-03-22 21:57:21,2012-03-22 21:57:21,436044,91569240,436044,210,53,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447701/SRR447701.sra,SRX131037,Solexa-24323,WGS,RANDOM,GENOMIC,PAIRED,320,20.1259,ILLUMINA,Illumina HiSeq 2000,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,39EA42615B70C99CD014422085AC55EF,ACDC884A69DE834CF9A14B78747B902D
SRR387157,2011-12-01 09:03:58,2011-12-01 09:03:58,60667,25652769,0,422,99,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387157/SRR387157.sra,SRX109941,LR_6_Ecoli,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,D5C92A390301BD0CEDFE606A25FA9C65,8056F8F8A0285F7CB1862CA0463ACD01
SRR387165,2011-12-01 09:03:59,2011-12-01 09:03:59,60667,33688501,0,555,131,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387165/SRR387165.sra,SRX109921,LR_6_Ecoli,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,A7220E8564034D747752355879F2CA8E,E5C90C927020A0A0C3CCA95AD7F2A443
SRR387246,2011-12-01 15:01:05,2011-12-01 15:01:05,60667,24767622,0,408,95,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387246/SRR387246.sra,SRX110070,LR_6,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,C64E1597A8CC35ED3D65B47F18E0D285,C1D882DE58F32D14147807E6C2606D3A
SRR387247,2011-12-01 15:01:05,2011-12-01 15:01:05,60667,43189459,0,711,163,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387247/SRR387247.sra,SRX110071,LR_6_Ecoli,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,E31D7E034F28B9B1B1BF0343863FC13C,9873B14F2926C938A422137DC1B6B7BD
SRR387249,2011-12-01 15:01:06,2011-12-01 15:01:06,60667,14291771,0,235,54,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387249/SRR387249.sra,SRX110073,CC_1,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,5DDDF56B9440C6DE852A71FD45992BD4,CD328EAB3F0FA46DB14953019DE8B6CC
SRR387250,2011-12-01 15:01:06,2011-12-01 15:01:06,60667,25449879,0,419,99,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387250/SRR387250.sra,SRX110074,LR_2_EColi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,9575CDFB972466A1A1FECD1CAC824D03,63DB130CCA3DCC3E309483C364EB288E
SRR387251,2011-12-01 15:01:06,2011-12-01 15:01:06,60667,25477123,0,419,99,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387251/SRR387251.sra,SRX110075,LR_6_AM_Ecoli,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,2B668A7A5B0438A7E59008E32C944754,2473B1A08C864AB3850168915E22B898
SRR387252,2011-12-01 15:01:06,2011-12-01 15:01:06,60667,24405012,0,402,95,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387252/SRR387252.sra,SRX110076,LR_6_old,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,4CB32A75C91B44AC95A5DF4FB8B2AFDF,ECBFC2CEFE9EDECB7DCC7BE8F9F6207D
SRR387253,2011-12-01 15:01:06,2011-12-01 15:01:06,60667,26546658,0,437,103,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387253/SRR387253.sra,SRX110075,LR_6_AM_Ecoli,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,8F7BD8C273E3D2704E3C245BCF400F71,632C5FF8DCAC32917781E6B9155F78F1
SRR387255,2011-12-01 15:01:06,2011-12-01 15:01:06,60667,26267105,0,432,103,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387255/SRR387255.sra,SRX110077,LR_6,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,91CC4A5A4EF3ED2BC63C6EFA0A17D8D4,0EE4B0F5FB0A09F5D295BEE8820B6526
SRR387256,2011-12-01 15:01:06,2011-12-01 15:01:06,60667,26591426,0,438,103,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387256/SRR387256.sra,SRX110077,LR_6,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,AB53A94342683DC0A36A5F83D2AFA962,B7B316A20375C09CB32619A7A72C6D14
SRR387259,2011-12-01 15:01:07,2011-12-01 15:01:07,60667,28880306,0,476,112,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387259/SRR387259.sra,SRX110078,LR_6_EColi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,317C90104124E1F70FBCEF1CA0D361F4,D5B598093CF9AAA851A99FD41B0BA01C
SRR387260,2011-12-01 15:01:07,2011-12-01 15:01:07,60667,14920658,0,245,58,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387260/SRR387260.sra,SRX110073,CC_1,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,07B8ED540F493A9C9E2C8E9E4E18DCEF,A451049D5F70C097D9201F490DAD1F8F
SRR387261,2011-12-01 15:01:07,2011-12-01 15:01:07,60667,32839291,0,541,127,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387261/SRR387261.sra,SRX110079,LR_1_EColi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,257848C545948E2CCC7C689FE87FD7EC,615BA22E393CCA65F6C3F5B211EAC3AA
SRR387262,2011-12-01 15:01:07,2011-12-01 15:01:07,60667,19847310,0,327,78,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387262/SRR387262.sra,SRX110070,LR_6,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,A3B5A3E6CC6D30B0706CAFEBB1198011,05972D6F6DE709B8397390D72AFC7AF5
SRR387263,2011-12-01 15:01:07,2011-12-01 15:01:07,60667,29087263,0,479,113,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387263/SRR387263.sra,SRX110080,LR_6,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,A8A4EE98FDB7C70BA765E5ABA8D35A38,160FB6A06BDEC250B06B53AF4CF024AC
SRR387264,2011-12-01 15:01:07,2011-12-01 15:01:07,60667,19733055,0,325,78,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387264/SRR387264.sra,SRX110070,LR_6,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,9DB0B4CC92E4135EFAD3450CBE50C43C,75B387411707EB3924B0EF74F7DD8A06
SRR387274,2011-12-01 15:01:08,2011-12-01 15:01:08,60667,26529881,0,437,103,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387274/SRR387274.sra,SRX110078,LR_6_EColi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,8A585F1E330884FBF5B11472F2F50FAF,E843238948F2070DDBE4DCF78040B9F4
SRR387275,2011-12-01 15:01:08,2011-12-01 15:01:08,60667,34569970,0,569,131,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387275/SRR387275.sra,SRX110082,LR_2_EColi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,2F83986BC7438EA814FC1A0168EFC39B,6D3487FADA6F4ACB3531C36C227361DC
SRR387276,2011-12-01 15:01:08,2011-12-01 15:01:08,60667,32044898,0,528,124,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387276/SRR387276.sra,SRX110077,LR_6,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,94E4B939041545EBF71C8BF75CAC30E5,5086FFBF2ECAD199DB69A09D74169A96
SRR387277,2011-12-01 15:01:09,2011-12-01 15:01:09,60667,25874472,0,426,101,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387277/SRR387277.sra,SRX110076,LR_6_old,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,D50F439AAFF0156288DE01633A46BE79,E8DD90652D0B0604AC0F4023F90A7DC6
SRR387278,2011-12-01 15:01:09,2011-12-01 15:01:09,60667,18179323,0,299,70,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387278/SRR387278.sra,SRX110083,CC_1_old,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,A41590DD56B97626D7FAAD7FB650B788,AD5E58589731ACD996905E1958B2ABD8
SRR387279,2011-12-01 15:01:09,2011-12-01 15:01:09,60667,25383947,0,418,100,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387279/SRR387279.sra,SRX110080,LR_6,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,5ED95600492F95AB769522FF48C35898,DC29D23B837A13D18C2D39912166803E
SRR387280,2011-12-01 15:01:09,2011-12-01 15:01:09,60667,21694256,0,357,85,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387280/SRR387280.sra,SRX110075,LR_6_AM_Ecoli,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,BFFBEF20250C54D266543F03B949E049,015D3B7AF065A37643027EBD733724D2
SRR387281,2011-12-01 15:01:09,2011-12-01 15:01:09,60667,37753757,0,622,143,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387281/SRR387281.sra,SRX110071,LR_6_Ecoli,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,54174D35EC23FAD5A340C824CCC774B8,F0262FE8CC074122CDC200941F75094E
SRR386941,2011-12-01 09:03:35,2011-12-01 09:03:35,60667,33591304,0,553,130,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386941/SRR386941.sra,SRX109921,LR_6_Ecoli,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,457E9CAD2C369AB0700A36701944A6C5,FCA51F70DFF1598323618A0322D86DE9
SRR387017,2011-12-01 09:03:43,2011-12-01 09:03:43,60667,27449255,0,452,108,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387017/SRR387017.sra,SRX109921,LR_6_Ecoli,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,2F4FC1D0C66C394EC74A78994139A055,A36CC1C4C503494552E260E9A511C543
SRR387055,2011-12-01 09:03:48,2011-12-01 09:03:48,60667,14531552,0,239,56,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387055/SRR387055.sra,SRX109939,LR_6_Ecoli,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,1755C645F2158B3D64ED406F42413316,0219984AA1D8739C93D4153C341826E1
